AAM,RAM,rAM,dAM,rAR ,RDen,dDen ,ATm,mTm,RTm,dTm,MCp,dCp,AIE,dIE ,MEN,dEN ,rLP ,dLP ,mVEC,dVEC,AsVEC,fs,MpVEC,fp,mdVEC,RdVEC, H,S/R,PHSS,N,Class,Alloy,Dmax,Tg,Tx,Tl
0.251901921,0.378910059,0.353577233,0.557281455,0.530967351,0.393225527,0.549675136,0.272382167,0.38186629,0.348923783,0.516129574,0.322944116,0.225947391,0.530256679,0.337064384,0.316129032,0.263617473,0.322756976,0.232336761,0.26,0.447047541,0.8,0.719071146,0.2,0.2,0.2,0.5,0.642170088,0.327249929,0.778855199,0.3,0,Mg86Mn4Y10,0.1,,,
0.244733322,0.378910059,0.353577233,0.501594289,0.530967351,0.393225527,0.613728032,0.268041852,0.38186629,0.348923783,0.479945228,0.322944116,0.223974198,0.540377894,0.299227202,0.316129032,0.278521968,0.322756976,0.228067312,0.26,0.513670606,0.8,0.686038961,0.2,0.2,0.2,0.5,0.655520528,0.322578562,0.779469097,0.3,0,Mg87Mn8Y5,0.1,,,
0.246126833,0.378910059,0.353577233,0.534049046,0.530967351,0.393225527,0.550309826,0.267619998,0.38186629,0.348923783,0.493221497,0.322944116,0.223556529,0.535998785,0.319885928,0.316129032,0.261263515,0.322756976,0.228662199,0.26,0.44844515,0.8,0.725,0.2,0.2,0.2,0.5,0.645001833,0.310138242,0.778980582,0.3,0,Mg88.5Mn4Y7.5,0.1,,,
0.249711132,0.378910059,0.353577233,0.559857202,0.530967351,0.393225527,0.50089606,0.269790155,0.38186629,0.348923783,0.511623374,0.322944116,0.224606846,0.530938177,0.337124301,0.316129032,0.250094791,0.322756976,0.230439595,0.26,0.392317594,0.8,0.743595041,0.2,0.2,0.2,0.5,0.638255132,0.307121414,0.77880985,0.3,0,Mg88Mn2Y10,0.1,,,
0.254471287,0.539224931,0.284532377,0.679907548,0.483460076,0.41664031,0.656012417,0.264469139,0.38186629,0.336811997,0.455991625,0.364743299,0.229279034,0.537475097,0.347205881,0.490322581,0.380821967,0.229078364,0.234874581,0.26,0.641717084,0.8,0.654989551,0.2,0.2,0.2,0.68,0.632505865,0.315275141,0.778206825,0.3,0,Mg88Nd5Ni7,0.1,,,
0.242542533,0.378910059,0.353577233,0.500272325,0.530967351,0.393225527,0.588547496,0.265449841,0.38186629,0.348923783,0.471889335,0.322944116,0.222442345,0.541059392,0.299086054,0.316129032,0.269605018,0.322756976,0.226447949,0.26,0.487453685,0.8,0.707591876,0.2,0.2,0.2,0.5,0.651847507,0.30751193,0.779215402,0.3,0,Mg89Mn6Y5,0.1,,,
0.259659491,0.539224931,0.284532377,0.742222441,0.483460076,0.41664031,0.601644376,0.258625153,0.38186629,0.336811997,0.391871859,0.364743299,0.232920728,0.528995746,0.379301364,0.490322581,0.321864157,0.229078364,0.222233252,0.26,0.514297868,0.8,0.725,0.2,0.2,0.2,0.68,0.633916789,0.295330052,0.778640011,0.3,0,Mg90Nd7.5Ni2.5,0.1,,,
0.236716796,0.291378128,0.446221911,0.407645564,0.58368346,0.41664031,0.682056722,0.265654244,0.38186629,0.336811997,0.483928454,0.302044525,0.216259775,0.554491661,0.2,0.490322581,0.399975369,0.229078364,0.240883369,0.26,0.68461951,0.8,0.622727273,0.2,0.2,0.2,0.68,0.638123167,0.278617876,0.778660182,0.2,0,Mg90Ni10,0.1,,,
0.236767445,0.378910059,0.353577233,0.44802448,0.530967351,0.393225527,0.591306406,0.260687672,0.38186629,0.348923783,0.433902556,0.322944116,0.219372983,0.546801498,0.271369421,0.316129032,0.267055884,0.322756976,0.221924353,0.26,0.489716548,0.8,0.713269795,0.2,0.2,0.2,0.5,0.65506415,0.283736783,0.779229931,0.3,0,Mg91.5Mn6Y2.5,0.1,,,
0.240351744,0.378910059,0.353577233,0.498166597,0.530967351,0.393225527,0.549807843,0.262857829,0.38186629,0.348923783,0.462163636,0.322944116,0.22070547,0.541740891,0.298926649,0.316129032,0.258720994,0.322756976,0.224549914,0.26,0.449708725,0.8,0.731060606,0.2,0.2,0.2,0.5,0.647998534,0.290292009,0.779058102,0.3,0,Mg91Mn4Y5,0.1,,,
0.416189081,0.296875751,0.570078621,0.311137446,0.594178659,0.27364179,0.283663862,0.471101589,0.556626242,0.303376646,0.316960959,0.313402999,0.216952701,0.452810498,0.361070745,0.490322581,0.459005217,0.217412326,0.381025205,0.38,0.450431,0.8,0.383575229,0.2,0.2,0.32,0.56,0.427912925,0.448243669,0.712116815,0.3,0,Mn10Ni29.7Zr60.3,0.1,,,
0.411620768,0.296875751,0.570078621,0.316242771,0.594178659,0.27364179,0.28183989,0.465915392,0.556626242,0.303376646,0.326125996,0.313402999,0.217800967,0.456571758,0.359446032,0.490322581,0.451490455,0.217412326,0.374956716,0.38,0.442128607,0.8,0.381878585,0.2,0.2,0.32,0.56,0.438296164,0.467833758,0.710614216,0.3,0,Mn15Ni28.05Zr56.95,0.1,,,
0.460187754,0.41870083,0.347341367,0.393983484,0.570152091,0.474886497,0.407987896,0.438121071,0.556626242,0.25218303,0.234972684,0.313402999,0.323217705,0.658254609,0.23243134,0.630645161,0.294268235,0.226342473,0.37649817,0.38,0.354954086,0.242352941,0.209259355,0.6,0.262195501,0.2,0.8,0.448936217,0.346697817,0.74753293,0.3,0,Mn1Pd79Si20,0.1,,,
0.407052455,0.296875751,0.570078621,0.320696025,0.594178659,0.27364179,0.279870532,0.460729195,0.556626242,0.303376646,0.333960001,0.313402999,0.218456712,0.460333018,0.357421021,0.490322581,0.443766561,0.217412326,0.36512222,0.38,0.433707448,0.8,0.380209926,0.2,0.2,0.32,0.56,0.448883519,0.481499976,0.711369045,0.3,0,Mn20Ni26.4Zr53.6,0.1,,,
0.402484141,0.296875751,0.570078621,0.324504486,0.594178659,0.27364179,0.277750272,0.455542998,0.556626242,0.303376646,0.340613147,0.313402999,0.218939562,0.464094278,0.354987909,0.490322581,0.435813059,0.217412326,0.35446394,0.38,0.425148906,0.8,0.378568565,0.2,0.2,0.32,0.56,0.459674991,0.490482258,0.713890238,0.3,0,Mn25Ni24.75Zr50.25,0.1,,,
0.458346832,0.41870083,0.347341367,0.396193614,0.570152091,0.474886497,0.408552537,0.437449367,0.556626242,0.25218303,0.238281409,0.313402999,0.323297533,0.65680321,0.240721999,0.630645161,0.30315435,0.226342473,0.414305336,0.38,0.355691723,0.249411765,0.210781152,0.6,0.262408987,0.2,0.8,0.445480938,0.358516559,0.744696779,0.3,0,Mn2Pd78Si20,0.1,,,
0.397915828,0.296875751,0.570078621,0.327659811,0.594178659,0.27364179,0.27547202,0.4503568,0.556626242,0.303376646,0.346170684,0.313402999,0.219262714,0.467855538,0.352135007,0.490322581,0.427605984,0.217412326,0.343921672,0.38,0.416431386,0.8,0.376953837,0.2,0.2,0.32,0.56,0.470670579,0.495481102,0.717812352,0.3,0,Mn30Ni23.1Zr46.9,0.1,,,
0.4208361,0.296875751,0.570078621,0.314015817,0.594178659,0.27364179,0.261668443,0.466432925,0.556626242,0.303376646,0.348467359,0.313402999,0.220205554,0.434442349,0.330997058,0.490322581,0.312128035,0.217412326,0.323587362,0.38,0.360218566,0.8,0.428075214,0.2,0.2,0.32,0.56,0.572762146,0.37169727,0.768864404,0.3,0,Mn33Ni0.05Zr66.95,0.1,,,
0.420719776,0.296875751,0.570078621,0.314130078,0.594178659,0.27364179,0.261808727,0.466345944,0.556626242,0.303376646,0.348502402,0.313402999,0.220207812,0.434604044,0.331199881,0.490322581,0.313395527,0.217412326,0.323649767,0.38,0.360984536,0.8,0.427776919,0.2,0.2,0.32,0.56,0.572093041,0.373644182,0.768629488,0.3,0,Mn33Ni0.15Zr66.85,0.1,,,
0.420777938,0.296875751,0.570078621,0.314072998,0.594178659,0.27364179,0.261738725,0.466389435,0.556626242,0.303376646,0.348484915,0.313402999,0.22020669,0.434523196,0.331098642,0.490322581,0.312764239,0.217412326,0.323618563,0.38,0.360602855,0.8,0.427925977,0.2,0.2,0.32,0.56,0.572427324,0.372709658,0.768745214,0.3,0,Mn33Ni0.1Zr66.9,0.1,,,
0.420661613,0.296875751,0.570078621,0.314187057,0.594178659,0.27364179,0.261878448,0.466302454,0.556626242,0.303376646,0.348519821,0.313402999,0.220208921,0.434684891,0.331300781,0.490322581,0.314021982,0.217412326,0.323680976,0.38,0.361363632,0.8,0.42762804,0.2,0.2,0.32,0.56,0.571759296,0.374528102,0.768515819,0.3,0,Mn33Ni0.2Zr66.8,0.1,,,
0.45650591,0.41870083,0.347341367,0.398368478,0.570152091,0.474886497,0.409104584,0.436777662,0.556626242,0.25218303,0.241279705,0.313402999,0.323377029,0.655351811,0.247490409,0.630645161,0.311244689,0.226342473,0.432206992,0.38,0.356409924,0.256470588,0.212313433,0.6,0.262623943,0.2,0.8,0.442126833,0.368742145,0.742121749,0.3,0,Mn3Pd77Si20,0.1,,,
0.454664987,0.41870083,0.347341367,0.400508279,0.570152091,0.474886497,0.409643873,0.436105957,0.556626242,0.25218303,0.244029677,0.313402999,0.323456194,0.653900413,0.253312603,0.630645161,0.318697557,0.226342473,0.440773924,0.38,0.357108574,0.263529412,0.213856305,0.6,0.262840385,0.2,0.8,0.4388739,0.377919278,0.739717689,0.3,0,Mn4Pd76Si20,0.1,,,
0.420757394,0.296875751,0.570078621,0.30535464,0.594178659,0.27364179,0.285346642,0.476287787,0.556626242,0.303376646,0.306208702,0.313402999,0.215882589,0.449049237,0.36229951,0.490322581,0.466328503,0.217412326,0.37238404,0.38,0.458630851,0.8,0.385300568,0.2,0.2,0.32,0.56,0.417733803,0.42005235,0.71673951,0.3,0,Mn5Ni31.35Zr63.65,0.1,,,
0.452824065,0.41870083,0.347341367,0.402613164,0.570152091,0.474886497,0.410170232,0.435434252,0.556626242,0.25218303,0.246574249,0.313402999,0.323535029,0.652449014,0.258468534,0.630645161,0.325622825,0.226342473,0.444259031,0.38,0.357787544,0.270588235,0.215409879,0.6,0.263058329,0.2,0.8,0.435722141,0.386306386,0.737445222,0.3,0,Mn5Pd75Si20,0.1,,,
0.450983143,0.41870083,0.347341367,0.404683219,0.570152091,0.474886497,0.410683485,0.434762547,0.556626242,0.25218303,0.248944551,0.313402999,0.323613535,0.650997616,0.263119601,0.630645161,0.332100397,0.226342473,0.444764779,0.38,0.358446692,0.277647059,0.216974267,0.6,0.263277789,0.2,0.8,0.432671554,0.394055454,0.735283287,0.3,0,Mn6Pd74Si20,0.1,,,
0.310336414,0.269546592,0.51015528,0.323415573,0.568129969,0.381747692,0.415986491,0.34852598,0.204232768,0.433160396,0.521764198,0.313402999,0.308958412,0.599308215,0.509435633,0.625806452,0.408031407,0.209194415,0.354749758,0.38,0.300241589,0.8,0.374964209,0.8,0.339584825,0.2,0.5,0.419689516,0.405873369,0.731805652,0.3,0,Mn74P13Si13,0.1,,,
0.309303433,0.269546592,0.51015528,0.330133444,0.568129969,0.381747692,0.413674801,0.378312366,0.204232768,0.433160396,0.35329114,0.313402999,0.336447446,0.561777586,0.380120237,0.625806452,0.360848043,0.209194415,0.33851634,0.38,0.315405941,0.8,0.378090909,0.8,0.32,0.2,0.5,0.445642595,0.379947724,0.751068605,0.3,0,Mn74P3Si23,0.1,,,
0.449142221,0.41870083,0.347341367,0.406718473,0.570152091,0.474886497,0.411183449,0.434090842,0.556626242,0.25218303,0.251164001,0.313402999,0.323691712,0.649546217,0.267368997,0.630645161,0.338190491,0.226342473,0.443449178,0.38,0.35908586,0.284705882,0.218549582,0.6,0.263498783,0.2,0.8,0.429722141,0.40126672,0.733219441,0.3,0,Mn7Pd73Si20,0.1,,,
0.346934789,0.296875751,0.570078621,0.296349104,0.63416037,0.250227006,0.231373959,0.390992781,0.556626242,0.303376646,0.319772213,0.313402999,0.211973283,0.507654721,0.278106029,0.316129032,0.264566023,0.286884802,0.236355123,0.38,0.275947834,0.8,0.364755767,0.2,0.2,0.32,0.38,0.616348974,0.278617876,0.777964744,0.2,0,Mn90Zr10,0.1,,,
0.424457839,0.388367,0.366300191,0.379729671,0.564448669,0.431576799,0.390371974,0.602376528,0.605887436,0.405729762,0.363584897,0.235256701,0.298995824,0.462151847,0.386757601,0.611290323,0.367785918,0.435417889,0.253189559,0.38,0.262137046,0.517647059,0.331493506,0.6,0.311317254,0.2,0.5,0.448973607,0.420300091,0.731913493,0.3,0,Mo10Nb70Si20,0.1,,,
0.431536431,0.388367,0.366300191,0.35096031,0.487560764,0.431576799,0.370756797,0.512493315,0.605887436,0.405729762,0.336330593,0.269786461,0.299161644,0.435888443,0.387962249,0.611290323,0.504316472,0.404379161,0.227878588,0.38,0.280769918,0.764705882,0.460227273,0.6,0.297402597,0.2,0.5,0.416752199,0.399130927,0.705947439,0.3,0,Mo10Si15Zr75,0.1,,,
0.344541896,0.379997639,0.386121178,0.367668302,0.527158957,0.435616997,0.392057872,0.395387023,0.204232768,0.639401923,0.669465306,0.302044525,0.247313305,0.629998144,0.544620109,0.625806452,0.294068605,0.2,0.465291044,0.44,0.34188204,0.757647059,0.315654503,0.8,0.290696934,0.2,0.68,0.506986437,0.42748797,0.749360061,0.3,0,Mo12Ni69P19,0.1,,,
0.34587414,0.379997639,0.386121178,0.370622124,0.527158957,0.435616997,0.392236228,0.397926847,0.204232768,0.639401923,0.672619311,0.302044525,0.247674606,0.629117339,0.545898177,0.625806452,0.294573508,0.2,0.465248034,0.44,0.343223816,0.754117647,0.315565384,0.8,0.291122242,0.2,0.68,0.505330279,0.432544293,0.747832458,0.3,0,Mo13Ni68P19,0.1,,,
0.425002085,0.388367,0.366300191,0.379972649,0.564448669,0.431576799,0.392476895,0.603963918,0.605887436,0.405729762,0.364742039,0.235256701,0.298539156,0.464828014,0.38472633,0.611290323,0.38355328,0.435417889,0.253899496,0.38,0.267331748,0.517647059,0.329958678,0.6,0.310192837,0.2,0.5,0.449963343,0.445456221,0.727672166,0.3,0,Mo15Nb65Si20,0.1,,,
0.432381407,0.388367,0.366300191,0.351329035,0.487560764,0.431576799,0.381001156,0.520843419,0.605887436,0.405729762,0.352889179,0.269786461,0.298841275,0.439569177,0.386512465,0.611290323,0.525848136,0.404379161,0.234258459,0.38,0.293899724,0.747058824,0.446485201,0.6,0.295137421,0.2,0.5,0.4208761,0.425349362,0.697600147,0.3,0,Mo15Si15Zr70,0.1,,,
0.445860616,0.394831374,0.375355158,0.377279695,0.527158957,0.496954548,0.415937945,0.524807543,0.204232768,0.639401923,0.622326367,0.210722399,0.203176856,0.602350848,0.58655414,0.630645161,0.208288986,0.201557811,0.448756632,0.44,0.30081011,0.517647059,0.284707242,0.8,0.315562404,0.2,0.62,0.490991202,0.449694151,0.730381408,0.3,0,Mo16P20Ru64,0.1,,,
0.425546331,0.388367,0.366300191,0.380206246,0.564448669,0.431576799,0.39427368,0.605551307,0.605887436,0.405729762,0.365829865,0.235256701,0.298057619,0.467504181,0.382516559,0.611290323,0.394183224,0.435417889,0.254604601,0.38,0.271516734,0.517647059,0.328454545,0.6,0.309090909,0.2,0.5,0.451612903,0.464418901,0.724967848,0.3,0,Mo20Nb60Si20,0.1,,,
0.433226382,0.388367,0.366300191,0.351673847,0.487560764,0.431576799,0.388361596,0.529193522,0.605887436,0.405729762,0.364921996,0.269786461,0.298404225,0.443249911,0.384728707,0.611290323,0.539095408,0.404379161,0.239749317,0.38,0.302798078,0.729411765,0.433367769,0.6,0.292975207,0.2,0.5,0.425659824,0.445456221,0.692196785,0.3,0,Mo20Si15Zr65,0.1,,,
0.426090577,0.388367,0.366300191,0.380430594,0.564448669,0.431576799,0.395787002,0.607138697,0.605887436,0.405729762,0.366850813,0.235256701,0.297550696,0.470180348,0.380124021,0.611290323,0.400820243,0.435417889,0.255305071,0.38,0.274895,0.517647059,0.326980198,0.6,0.308010801,0.2,0.5,0.453922287,0.478387239,0.723546607,0.3,0,Mo25Nb55Si20,0.1,,,
0.426634822,0.388367,0.366300191,0.380645821,0.564448669,0.431576799,0.397038556,0.608726086,0.605887436,0.405729762,0.367807164,0.235256701,0.29701784,0.472856515,0.37754364,0.611290323,0.404149494,0.435417889,0.256001093,0.38,0.277602471,0.517647059,0.325534759,0.6,0.306951872,0.2,0.5,0.456891496,0.488010773,0.723249723,0.3,0,Mo30Nb50Si20,0.1,,,
0.442931273,0.394831374,0.375355158,0.376474609,0.527158957,0.496954548,0.416193235,0.53486246,0.204232768,0.639401923,0.623645181,0.210722399,0.203176856,0.595432997,0.595755922,0.630645161,0.210677452,0.201557811,0.450202407,0.44,0.30387224,0.517647059,0.289685315,0.8,0.321032813,0.2,0.62,0.459038123,0.490732683,0.707563357,0.3,0,Mo32P20Ru48,0.1,,,
0.442107395,0.400162248,0.37174779,0.376736019,0.527158957,0.497138193,0.414494295,0.519171223,0.204232768,0.639401923,0.639602037,0.252521581,0.222393441,0.593607095,0.599470954,0.669354839,0.23521243,0.201040577,0.455029969,0.44,0.332305943,0.517647059,0.289685315,0.8,0.321032813,0.2,0.68,0.433841642,0.490732683,0.695242609,0.3,0,Mo48P20Rh32,0.1,,,
0.440001929,0.394831374,0.375355158,0.375440024,0.527158957,0.496954548,0.414443701,0.544917377,0.204232768,0.639401923,0.623701172,0.210722399,0.203176856,0.588515145,0.604502835,0.630645161,0.211213815,0.201557811,0.451659614,0.44,0.299574889,0.517647059,0.295158103,0.8,0.327046866,0.2,0.62,0.44285044,0.490732683,0.697869635,0.3,0,Mo48P20Ru32,0.1,,,
0.423913594,0.388367,0.366300191,0.379477177,0.564448669,0.431576799,0.387930678,0.600789139,0.605887436,0.405729762,0.36235582,0.235256701,0.29942811,0.45947568,0.38861391,0.611290323,0.344732473,0.435417889,0.252474578,0.38,0.255602798,0.517647059,0.333059981,0.6,0.312464855,0.2,0.5,0.448643695,0.386306386,0.738219721,0.3,0,Mo5Nb75Si20,0.1,,,
0.334224976,0.379997639,0.386121178,0.342580846,0.527158957,0.435616997,0.396360391,0.374540467,0.204232768,0.639401923,0.650310104,0.302044525,0.244872409,0.640739779,0.540791952,0.625806452,0.29043752,0.2,0.457603909,0.44,0.33415543,0.782352941,0.317032541,0.8,0.292975207,0.2,0.68,0.514681085,0.386306386,0.758070629,0.3,0,Mo5Ni75P20,0.1,,,
0.430691456,0.388367,0.366300191,0.350567127,0.487560764,0.431576799,0.356620863,0.504143211,0.605887436,0.405729762,0.312788154,0.269786461,0.299368246,0.432207709,0.389079296,0.611290323,0.471118261,0.404379161,0.219830991,0.38,0.260109156,0.782352941,0.47463969,0.6,0.299778271,0.2,0.5,0.413288123,0.364145845,0.717922558,0.3,0,Mo5Si15Zr80,0.1,,,
0.437072585,0.394831374,0.375355158,0.374159212,0.527158957,0.496954548,0.410180652,0.554972293,0.204232768,0.639401923,0.622659091,0.210722399,0.203176856,0.581597294,0.612814183,0.630645161,0.210121193,0.201557811,0.453128415,0.44,0.283942346,0.517647059,0.301203209,0.8,0.33368984,0.2,0.62,0.442428152,0.449694151,0.705984429,0.3,0,Mo64P20Ru16,0.1,,,
0.336889463,0.379997639,0.386121178,0.352157375,0.527158957,0.435616997,0.39677682,0.379620114,0.204232768,0.639401923,0.661260576,0.302044525,0.245836,0.63897817,0.543504473,0.625806452,0.291947912,0.2,0.457523417,0.44,0.337261185,0.775294118,0.31687083,0.8,0.29382819,0.2,0.68,0.510915689,0.40126672,0.754807762,0.3,0,Mo7Ni73P20,0.1,,,
0.340545166,0.379997639,0.386121178,0.357418362,0.527158957,0.435616997,0.391498951,0.387767554,0.204232768,0.639401923,0.658133255,0.302044525,0.246098378,0.632640557,0.540730757,0.625806452,0.292283051,0.2,0.46542013,0.44,0.33761667,0.768235294,0.315916937,0.8,0.289444503,0.2,0.68,0.512139663,0.41048038,0.753943358,0.3,0,Mo9Ni72P19,0.1,,,
0.49077372,0.545951102,0.387142313,0.516526638,0.669454569,0.438188032,0.36494645,0.547318031,0.617909513,0.465947511,0.502969878,0.302044525,0.221930738,0.535123606,0.28223097,0.490322581,0.364890209,0.558244645,0.234698602,0.44,0.373114451,0.764705882,0.326903409,0.2,0.2,0.38,0.5,0.491642229,0.448868361,0.758232871,0.3,0,Nb10Ni60Ta30,0.1,,,
0.314169047,0.379547881,0.372613962,0.380132501,0.564448669,0.382696526,0.374435846,0.478821086,0.605887436,0.380823837,0.335645876,0.256156293,0.294466627,0.453922433,0.362934517,0.485483871,0.320385719,0.415800496,0.228013113,0.38,0.241369958,0.764705882,0.467073171,0.6,0.299778271,0.2,0.44,0.467558651,0.399130927,0.749558839,0.3,0,Nb10Si15Ti75,0.1,,,
0.43044794,0.379547881,0.372613962,0.350366546,0.487560764,0.382696526,0.349812032,0.509318536,0.605887436,0.380823837,0.320562544,0.269786461,0.298811134,0.430536109,0.388124995,0.485483871,0.419907118,0.435925299,0.225559109,0.38,0.241369958,0.764705882,0.467073171,0.6,0.299778271,0.2,0.44,0.426319648,0.399130927,0.710880778,0.3,0,Nb10Si15Zr75,0.1,,,
0.475032073,0.545951102,0.387142313,0.510755438,0.669454569,0.438188032,0.362383844,0.541446865,0.617909513,0.465947511,0.494878112,0.302044525,0.224520836,0.528766705,0.298451743,0.490322581,0.359577517,0.558244645,0.234685269,0.44,0.373114451,0.747058824,0.323025568,0.2,0.2,0.38,0.5,0.490982405,0.460664297,0.757752763,0.3,0,Nb15Ni60Ta25,0.1,,,
0.322221703,0.379547881,0.372613962,0.401428707,0.564448669,0.382696526,0.39142471,0.487616964,0.605887436,0.380823837,0.35556668,0.256156293,0.294164855,0.453367912,0.363572849,0.485483871,0.319443914,0.415800496,0.233929215,0.38,0.248646845,0.747058824,0.456133625,0.6,0.298576123,0.2,0.44,0.470527859,0.425349362,0.746447365,0.3,0,Nb15Si15Ti70,0.1,,,
0.320453262,0.379547881,0.372613962,0.407642376,0.564448669,0.382696526,0.39929702,0.486236153,0.605887436,0.380823837,0.35816244,0.256156293,0.300776402,0.4586881,0.373297941,0.485483871,0.326161808,0.415800496,0.234037393,0.38,0.248646845,0.747058824,0.456133625,0.6,0.315005476,0.2,0.44,0.446691716,0.436072933,0.734759758,0.3,0,Nb15Si17.5Ti67.5,0.1,,,
0.459290426,0.545951102,0.387142313,0.500154209,0.669454569,0.438188032,0.356293441,0.535575698,0.617909513,0.465947511,0.485547456,0.302044525,0.226770965,0.522409804,0.311184658,0.490322581,0.354024337,0.558244645,0.23467192,0.44,0.373114451,0.729411765,0.319147727,0.2,0.2,0.38,0.5,0.490322581,0.464418901,0.757922276,0.3,0,Nb20Ni60Ta20,0.1,,,
0.330274359,0.379547881,0.372613962,0.414757252,0.564448669,0.382696526,0.402521472,0.496412842,0.605887436,0.380823837,0.369455107,0.256156293,0.293846153,0.452813391,0.36420138,0.485483871,0.318432989,0.415800496,0.239032652,0.38,0.253846612,0.729411765,0.445454545,0.6,0.297402597,0.2,0.44,0.473277126,0.445456221,0.74419952,0.3,0,Nb20Si15Ti65,0.1,,,
0.431049399,0.379547881,0.372613962,0.350572332,0.487560764,0.382696526,0.358288776,0.522843964,0.605887436,0.380823837,0.343926349,0.269786461,0.297993579,0.432545244,0.386280605,0.485483871,0.417050202,0.435925299,0.23613906,0.38,0.253846612,0.729411765,0.445454545,0.6,0.297402597,0.2,0.44,0.440395894,0.445456221,0.701641341,0.3,0,Nb20Si15Zr65,0.1,,,
0.443548779,0.545951102,0.387142313,0.482719129,0.669454569,0.438188032,0.34536178,0.529704531,0.617909513,0.465947511,0.474773922,0.302044525,0.228755583,0.516052903,0.321488863,0.490322581,0.348205276,0.558244645,0.234658554,0.44,0.373114451,0.711764706,0.315269886,0.2,0.2,0.38,0.5,0.489662757,0.460664297,0.758664184,0.3,0,Nb25Ni60Ta15,0.1,,,
0.338327015,0.379547881,0.372613962,0.422692457,0.564448669,0.382696526,0.409470545,0.505208719,0.605887436,0.380823837,0.379143731,0.256156293,0.293510261,0.45225887,0.364820202,0.485483871,0.317351901,0.415800496,0.24357689,0.38,0.257604895,0.711764706,0.435026738,0.6,0.296256684,0.2,0.44,0.475806452,0.460664297,0.742616607,0.3,0,Nb25Si15Ti60,0.1,,,
0.336558574,0.379547881,0.372613962,0.42904298,0.564448669,0.382696526,0.417411325,0.503827908,0.605887436,0.380823837,0.382007089,0.256156293,0.300020722,0.457579057,0.374636925,0.485483871,0.323765185,0.415800496,0.243570045,0.38,0.257604895,0.711764706,0.435026738,0.6,0.312299465,0.2,0.44,0.452410191,0.470219857,0.729939481,0.3,0,Nb25Si17.5Ti57.5,0.1,,,
0.436166382,0.379547881,0.372613962,0.338751804,0.487560764,0.382696526,0.35338527,0.538287307,0.605887436,0.380823837,0.352571535,0.269786461,0.291139357,0.429674593,0.37459635,0.485483871,0.405149596,0.435925299,0.244351119,0.38,0.260254415,0.694117647,0.424841438,0.6,0.282452431,0.2,0.44,0.47614956,0.463395903,0.71861209,0.3,0,Nb30Si13Zr57,0.1,,,
0.347087047,0.379547881,0.372613962,0.4241298,0.564448669,0.382696526,0.410095529,0.514556921,0.605887436,0.380823837,0.384437791,0.256156293,0.290346631,0.449576274,0.361034023,0.485483871,0.313376158,0.415800496,0.247705448,0.38,0.260254415,0.694117647,0.424841438,0.6,0.288794926,0.2,0.44,0.487894428,0.467651006,0.7463412,0.3,0,Nb30Si14Ti56,0.1,,,
0.346379671,0.379547881,0.372613962,0.426710591,0.564448669,0.382696526,0.413322948,0.514004597,0.605887436,0.380823837,0.385649888,0.256156293,0.293156905,0.451704349,0.3654294,0.485483871,0.316199438,0.415800496,0.247684516,0.38,0.260254415,0.694117647,0.424841438,0.6,0.295137421,0.2,0.44,0.478115836,0.471640574,0.741582551,0.3,0,Nb30Si15Ti55,0.1,,,
0.431650859,0.379547881,0.372613962,0.350766455,0.487560764,0.382696526,0.363496301,0.536369393,0.605887436,0.380823837,0.356967943,0.269786461,0.297003775,0.434554378,0.384327604,0.485483871,0.410708171,0.435925299,0.244280781,0.38,0.260254415,0.694117647,0.424841438,0.6,0.295137421,0.2,0.44,0.45271261,0.471640574,0.700345554,0.3,0,Nb30Si15Zr55,0.1,,,
0.345672294,0.379547881,0.372613962,0.429279049,0.564448669,0.382696526,0.416528002,0.513452272,0.605887436,0.380823837,0.386853044,0.256156293,0.295833062,0.453832424,0.369557442,0.485483871,0.31883486,0.415800496,0.247660516,0.38,0.260254415,0.694117647,0.424841438,0.6,0.301479915,0.2,0.44,0.468627566,0.475377829,0.736584891,0.3,0,Nb30Si16Ti54,0.1,,,
0.344611229,0.379547881,0.372613962,0.433109725,0.564448669,0.382696526,0.421296307,0.512623785,0.605887436,0.380823837,0.38864134,0.256156293,0.299617283,0.457024536,0.375292579,0.485483871,0.322464958,0.415800496,0.247618649,0.38,0.260254415,0.694117647,0.424841438,0.6,0.310993658,0.2,0.44,0.454939516,0.480535162,0.728690169,0.3,0,Nb30Si17.5Ti52.5,0.1,,,
0.427135335,0.379547881,0.372613962,0.362123633,0.487560764,0.382696526,0.373202746,0.534451478,0.605887436,0.380823837,0.361225817,0.269786461,0.3023196,0.439434163,0.392834864,0.485483871,0.415332734,0.435925299,0.24420473,0.38,0.260254415,0.694117647,0.424841438,0.6,0.30782241,0.2,0.44,0.430753666,0.478874178,0.680556835,0.3,0,Nb30Si17Zr53,0.1,,,
0.344257541,0.379547881,0.372613962,0.434380993,0.564448669,0.382696526,0.422875841,0.512347623,0.605887436,0.380823837,0.389233126,0.256156293,0.300821531,0.458088574,0.377091156,0.485483871,0.323594614,0.415800496,0.247603102,0.38,0.260254415,0.694117647,0.424841438,0.6,0.314164905,0.2,0.44,0.450521994,0.482139531,0.72596425,0.3,0,Nb30Si18Ti52,0.1,,,
